w_tab,w_mri,w_text,macro_f1,accuracy,sensitivity,specificity,auroc,brier_score,tp,tn,fp,fn
0.5,0.30000000000000004,0.2,0.636208125445474,0.6704545454545454,0.7962962962962963,0.47058823529411764,0.732843137254902,0.20984019886363636,43,16,18,11
0.55,0.05,0.4,0.636208125445474,0.6704545454545454,0.7962962962962963,0.47058823529411764,0.7268518518518519,0.20602065759485208,43,16,18,11
0.2,0.45,0.35,0.635526921306949,0.6931818181818182,0.8888888888888888,0.38235294117647056,0.7480936819172113,0.2043323864618486,48,13,21,6
0.75,0.25,0.0,0.6316964285714286,0.6590909090909091,0.7592592592592593,0.5,0.6279956427015251,0.25527491714015155,41,17,17,13
0.8,0.2,0.0,0.6316964285714286,0.6590909090909091,0.7592592592592593,0.5,0.6279956427015251,0.26053030504421765,41,17,17,13
0.7000000000000001,0.30000000000000004,0.0,0.6316964285714286,0.6590909090909091,0.7592592592592593,0.5,0.6372549019607843,0.2509481509893457,41,17,17,13
0.7000000000000001,0.25,0.05,0.6316964285714286,0.6590909090909091,0.7592592592592593,0.5,0.6516884531590413,0.24153053735185318,41,17,17,13
0.65,0.30000000000000004,0.05,0.6316964285714286,0.6590909090909091,0.7592592592592593,0.5,0.6598583877995643,0.23780805761841242,41,17,17,13
0.35000000000000003,0.65,0.0,0.6303056642039693,0.6704545454545454,0.8148148148148148,0.4411764705882353,0.6388888888888888,0.24666222724851902,44,15,19,10
0.30000000000000004,0.65,0.05,0.6303056642039693,0.6704545454545454,0.8148148148148148,0.4411764705882353,0.6625816993464052,0.23775213111643545,44,15,19,10
0.30000000000000004,0.7000000000000001,0.0,0.6303056642039693,0.6704545454545454,0.8148148148148148,0.4411764705882353,0.622004357298475,0.2497644409311541,44,15,19,10
0.1,0.6000000000000001,0.3,0.625986642380085,0.6818181818181818,0.8703703703703703,0.38235294117647056,0.7197712418300652,0.2160333806799132,47,13,21,7
0.35000000000000003,0.45,0.2,0.623765295591921,0.6704545454545454,0.8333333333333334,0.4117647058823529,0.72739651416122,0.20968306057959463,45,14,20,9
0.4,0.55,0.05,0.623765295591921,0.6704545454545454,0.8333333333333334,0.4117647058823529,0.6631263616557735,0.23312500059999755,45,14,20,9
0.2,0.5,0.3,0.623765295591921,0.6704545454545454,0.8333333333333334,0.4117647058823529,0.7295751633986927,0.2072206440373239,45,14,20,9
0.35000000000000003,0.6000000000000001,0.05,0.623765295591921,0.6704545454545454,0.8333333333333334,0.4117647058823529,0.6663943355119826,0.23497425376310607,45,14,20,9
0.30000000000000004,0.5,0.2,0.623765295591921,0.6704545454545454,0.8333333333333334,0.4117647058823529,0.7263071895424835,0.21148792650663498,45,14,20,9
0.25,0.45,0.3,0.623765295591921,0.6704545454545454,0.8333333333333334,0.4117647058823529,0.7426470588235294,0.2042072088068182,45,14,20,9
